repoName,branch,javaVersion,style,buildTool,buildAction,skip,skipReason
FRCTeam1277/gradle-frc-plugin,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
Faire/gradle-kotlin-buildozer,main,8,,gradlew,,,
FairyProject/fairy,v5,8,,gradlew,,,
FalseHonesty/ElementaTools,master,8,,gradlew,,,
FamilySearch/gedcom5-java,master,8,,maven,,,
FastBootWeixin/FastBootWeixin,master,8,,maven,,,
FasterXML/StaxMate,master,8,,maven,,,
FasterXML/TransiStore,master,8,,maven,,,
FasterXML/aalto-xml,master,8,,maven,,,
FasterXML/jackson-annotations,2.14,8,,mvnw,,,
FasterXML/jackson-benchmarks,2.13,8,,gradlew,,,
FasterXML/jackson-core,2.14,8,,maven,,,
FasterXML/jackson-databind,2.14,8,,mvnw,,,
FasterXML/jackson-dataformat-ini,master,8,,maven,,,
FasterXML/jackson-dataformat-thrift,master,8,,maven,,,
FasterXML/jackson-dataformat-xml,2.14,8,,maven,,,
FasterXML/jackson-dataformats-binary,2.14,8,,maven,,,
FasterXML/jackson-dataformats-text,2.14,8,,maven,,,
FasterXML/jackson-datatype-hibernate,master,8,,maven,,,
FasterXML/jackson-datatype-jdk7,master,8,,maven,,,
FasterXML/jackson-datatype-joda,2.14,8,,maven,,,
FasterXML/jackson-datatype-json-org,master,8,,maven,,,
FasterXML/jackson-datatype-jsr353,master,8,,maven,,,
FasterXML/jackson-datatypes-collections,2.14,8,,maven,,,
FasterXML/jackson-datatypes-misc,2.14,8,,maven,,,
FasterXML/jackson-integration-tests,master,8,,maven,,,
FasterXML/jackson-jakarta-rs-providers,2.14,8,,maven,,,
FasterXML/jackson-jaxrs-providers,2.14,8,,maven,,,
FasterXML/jackson-jdk11-compat-test,master,8,,maven,,,
FasterXML/jackson-jdk17-compat-test,main,17,,maven,,,
FasterXML/jackson-jdk6-compat-test,master,8,,maven,,,
FasterXML/jackson-jr,2.14,8,,maven,,,
FasterXML/jackson-module-jsonSchema,master,8,,maven,,,
FasterXML/jackson-modules-base,2.14,8,,maven,,,
FasterXML/jackson-modules-java8,2.14,8,,maven,,,
FasterXML/jackson-schema-maven-plugin,master,8,,maven,,,
FasterXML/jackson-tools,master,8,,maven,,,
FasterXML/java-classmate,master,8,,maven,,,
FasterXML/jvm-json-benchmark,master,8,,maven,,,
FasterXML/stax2-api,master,8,,maven,,,
FasterXML/woodstox,master,8,,maven,,,
FatalCatharsis/flatc,master,8,,gradlew,,,
Fattouche/Saturn,master,8,,maven,,,
FederatedAI/FATE-Serving,master,8,,maven,,,
FenixEdu/bennu,master,8,,maven,,,
FenixEdu/fenixedu-academic,master,8,,maven,,,
FenixEdu/fenixedu-spaces,master,8,,maven,,,
Fernando-Cos/App_DSpace_teste,master,8,,maven,,,
File5/intellij-idea-guidesigner-plugin,main,8,,gradlew,,,
Findwise/Hydra,master,8,,maven,,,
FirePub/jenkinsci-mber-plugin,master,8,,maven,,,
Firely-Pasha/k-shiki-sdk,master,8,,gradlew,,,
Flipboard/bottomsheet,master,8,,gradlew,,true,Build uses Gradle 2.x
Flipkart/loader,master,8,,maven,,,
FluentLenium/FluentLenium,develop,8,,maven,,,
FollettSchoolSolutions/perfmon4j,develop,8,,maven,,,
ForgeEssentials/ForgeEssentials,1.12.2/develop,8,,gradlew,,,
ForgeRock/opendj-sdk-community-edition,fr/2.6.11,8,,maven,,,
Forsety/android-drawable-resizer,master,8,,gradle,,,
Foso/Cabret-Log,master,8,,gradlew,,,
Fotoapparat/Fotoapparat,master,8,,gradlew,,,
FoundationDB/fdb-record-layer,main,11,,gradlew,,,
FrankBian/tomcat8.0-source-research,master,8,,maven,,,
FrankerSun/netty-study-4.x,4.1,8,,maven,,,
FreedomZZQ/YouJoin-Android,master,8,,gradlew,,true,Build uses Gradle 2.x
Freeyourgadget/Gadgetbridge,master,11,,gradlew,,,
Frege/frege-gradle-plugin,master,8,,gradlew,,,
GReD-Clermont/simple-omero-client,main,8,,maven,,,
GSLabDev/pepper-box,master,8,,maven,,,
GabrielTK/MCRunGradle,master,8,,gradlew,,,
GaetanoPiazzolla/springboot-3layer-generator,master,8,,gradle,,,
GalvinChen/IncrementalCoverage,master,8,,gradlew,,,
GaoYan8/GYFrame,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
GateNLP/gate-core,master,8,,maven,,,
Gelangweilte-Studenten/gradle-docker-tests,master,8,,gradlew,,,
GeorgH93/PCGF_PluginLib,master,8,,maven,,,
GeoscienceAustralia/earthsci,master,8,,maven,,,
GerdaMC/event-gerda-gen,master,8,,gradlew,,,
GistLabs/mechanize,master,8,,maven,,,
GitHubLiHong/FtpGenerterTxt,master,8,,maven,,,
GitLqr/LQRWeChat,master,8,,gradlew,,true,Build uses Gradle 3.x
Glamdring/computoser,master,8,,maven,,,
Glavo/kala-retro8,main,8,,gradlew,,,
Gliby/gaal-gradle,master,8,,gradlew,,,
Glovo/gradle-versioning-plugin,master,8,,gradlew,,,
GlowstoneMC/Glowstone,dev,8,,gradlew,,,
GluuFederation/oxd,master,8,,maven,,,
GoClipse/goclipse,master,8,,maven,,,
GoogleCloudDataproc/hadoop-connectors,master,11,,maven,,,
GoogleCloudPlatform/DataflowTemplates,main,8,,maven,,,
GoogleCloudPlatform/app-gradle-plugin,master,8,,gradlew,,,
GoogleCloudPlatform/app-maven-plugin,master,8,,maven,,,
GoogleCloudPlatform/appengine-cloudsql-native-mysql-datanucleus-jdo-demo-java,master,11,,maven,,,
GoogleCloudPlatform/appengine-cloudsql-native-mysql-eclipselink-jpa-demo-java,master,8,,maven,,,
GoogleCloudPlatform/appengine-cloudsql-native-mysql-hibernate-jpa-demo-java,master,8,,maven,,,
GoogleCloudPlatform/appengine-cloudsql-native-mysql-jdbc-demo-java,master,8,,maven,,,
GoogleCloudPlatform/appengine-endpoints-helloworld-java-maven,master,8,,maven,,,
GoogleCloudPlatform/appengine-endpoints-tictactoe-android,master,8,,gradlew,,true,Build uses Gradle 2.x
GoogleCloudPlatform/appengine-guestbook-java,master,8,,maven,,,
GoogleCloudPlatform/appengine-java-standard,main,8,,maven,,,
GoogleCloudPlatform/appengine-java-vm-sudoku-sample,master,8,,gradle,,,
GoogleCloudPlatform/appengine-maven-archetypes-java,master,8,,maven,,,
GoogleCloudPlatform/appengine-maven-plugin,master,8,,maven,,,
GoogleCloudPlatform/appengine-plugins-core,master,8,,maven,,,
GoogleCloudPlatform/appengine-sharded-counters-java-maven,master,8,,maven,,,
GoogleCloudPlatform/appengine-tck,master,8,,maven,,,
GoogleCloudPlatform/appengine-websocketchat-java,master,8,,maven,,,
GoogleCloudPlatform/artifact-registry-maven-tools,master,8,,gradlew,,,
GoogleCloudPlatform/auto-data-tokenize,main,11,,gradlew,,,
GoogleCloudPlatform/bank-of-anthos,main,17,,maven,,,
GoogleCloudPlatform/bigquery-data-importer,master,8,,gradlew,,,
GoogleCloudPlatform/bigquery-data-lineage,master,8,,maven,,,
GoogleCloudPlatform/bigquery-etl-dataflow-sample,master,8,,maven,,,
GoogleCloudPlatform/build-artifacts-maven-tools,master,8,,gradlew,,,
GoogleCloudPlatform/cloud-iot-stream-processing-dynamic-schema,main,8,,maven,,,
GoogleCloudPlatform/cloud-opensource-java,master,8,,maven,,,
GoogleCloudPlatform/cloud-run-microservice-template-java,main,11,,maven,,,
GoogleCloudPlatform/cloud-spanner-r2dbc,main,8,,maven,,,
GoogleCloudPlatform/cloud-sql-jdbc-socket-factory,main,8,,maven,,,
GoogleCloudPlatform/cloud-trace-java,master,8,,maven,,,
GoogleCloudPlatform/cloud-trace-java-instrumentation,master,8,,maven,,,
GoogleCloudPlatform/crashlytics-logs-to-datadog,main,8,,gradlew,,,
GoogleCloudPlatform/data-timeseries-java,master,8,,maven,,,
GoogleCloudPlatform/datacatalog-tag-history,master,8,,maven,,,
GoogleCloudPlatform/dataflow-opinion-analysis,master,8,,maven,,,
GoogleCloudPlatform/dataflow-stt-auto-caption,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
GoogleCloudPlatform/dataflow-video-analytics,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
GoogleCloudPlatform/dataflow-vision-analytics,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
GoogleCloudPlatform/datanucleus-appengine,master,8,,maven,,,
GoogleCloudPlatform/df-ml-anomaly-detection,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
GoogleCloudPlatform/dlp-dataflow-deidentification,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
GoogleCloudPlatform/endpoints-codelab-android,master,8,,gradlew,,true,Build uses Gradle 2.x
GoogleCloudPlatform/endpoints-framework-gradle-plugin,master,8,,gradlew,,,
GoogleCloudPlatform/endpoints-framework-maven-plugin,master,8,,maven,,,
GoogleCloudPlatform/gcloud-maven-plugin,master,8,,maven,,,
GoogleCloudPlatform/gcp-plugin-core-java,master,8,,maven,,,
GoogleCloudPlatform/gcp-token-broker,master,8,,maven,,,
GoogleCloudPlatform/google-cloud-eclipse,master,11,,maven,,,
GoogleCloudPlatform/google-cloud-spanner-hibernate,master,8,,maven,,,
GoogleCloudPlatform/healthcare-api-dicom-fuse,develop,8,,maven,,,
GoogleCloudPlatform/healthcare-data-harmonization-dataflow,master,11,,gradle,,,
GoogleCloudPlatform/healthcare-dicom-dicomweb-adapter,master,8,,gradle,,,
GoogleCloudPlatform/healthcare-imaging-performance-test,develop,8,,maven,,,
GoogleCloudPlatform/ide-java-analytics-common,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
GoogleCloudPlatform/ide-login,master,8,,maven,,,
GoogleCloudPlatform/java-docs-samples,main,8,,gradle,,,
GoogleCloudPlatform/java-recaptcha-password-check-helpers,main,8,,maven,,,
GoogleCloudPlatform/jenkins-deployment-manager-plugin,master,8,,maven,,,
GoogleCloudPlatform/jenkins-gcr-plugin,master,8,,maven,,,
GoogleCloudPlatform/jenkins-stacksmith-plugin,master,8,,maven,,,
GoogleCloudPlatform/jetty-runtime,master,8,,maven,,,
GoogleCloudPlatform/kafka-pubsub-emulator,master,8,,maven,,,
GoogleCloudPlatform/native-image-support-java,master,11,,maven,,,
GoogleCloudPlatform/openmrs-fhir-analytics,master,8,,maven,,,
GoogleCloudPlatform/opentelemetry-operations-java,main,8,,gradlew,,,
GoogleCloudPlatform/pgadapter,postgresql-dialect,8,,maven,,,
GoogleCloudPlatform/point-of-sale,main,11,,maven,,,
GoogleCloudPlatform/pontem,dev,8,,gradle,,,
GoogleCloudPlatform/qupath-chcapi-extension,develop,8,,maven,,,
GoogleCloudPlatform/retail-common-services,main,8,,gradlew,,,
GoogleCloudPlatform/runtime-builder-java,master,8,,maven,,,
GoogleCloudPlatform/solutions-pubsub-proxy-rest,master,8,,maven,,,
GoogleCloudPlatform/solutions-spanner-sequences,master,8,,maven,,,
GoogleCloudPlatform/spanner-commit-timestamps-java,master,8,,maven,,,
GoogleCloudPlatform/spanner-event-exporter,master,8,,gradlew,,,
GoogleCloudPlatform/spring-cloud-gcp,main,8,,maven,,,
GoogleCloudPlatform/stackdriver-debugger-idea-sample,master,8,,maven,,,
GoogleCloudPlatform/storage-sdrs,master,8,,maven,,,
GoogleCloudPlatform/weasis-chcapi-extension,master,8,,maven,,,
GoogleContainerTools/jib,master,8,,gradlew,,,
GradleUp/gr8,main,8,,gradlew,,,
GradleUp/jaxb2,master,8,,gradlew,,,
GraxCode/cafecompare,master,8,,gradlew,,,
GraxCode/threadtear,master,8,,gradlew,,,
Graylog2/JadConfig,master,8,,maven,,,
Graylog2/graylog2-server,master,8,,maven,,,
Grover-c13/PokeGOAPI-Java,Development,8,,gradlew,,true,Build uses Gradle 3.x
GumTreeDiff/gumtree,main,11,,gradlew,,,
GuntherRademacher/rr,master,8,,gradlew,,,
H07000223/FlycoDialog_Master,master,8,,gradlew,,true,Build uses Gradle 2.x
H07000223/FlycoTabLayout,master,8,,gradlew,,,
HL7/ANF,master,8,,maven,,,
HL7/kindling,main,8,,gradlew,,,
HL7/komet-java,main,8,,maven,,,
HLTech/judge-d-contract-publisher-gradle-plugin,master,8,,gradlew,,,
HPI-BP2017N2/Matcher,master,8,,maven,,,
HXSecurity/DongTai-agent-java,main,8,,maven,,,
HadoopGenomics/Hadoop-BAM,master,8,,maven,,,
HannahMitt/HomeMirror,master,8,,gradlew,,true,Build uses Gradle 2.x
Harleyoc1/TranslationSheet,main,8,,gradlew,,,
HarvardPL/formulog,master,8,,maven,,,
HaxeFoundation/intellij-haxe,master,8,,gradlew,,,
HdrHistogram/HdrHistogram,master,8,,maven,,,
Heads-and-Hands/version-maker-android,master,8,,gradlew,,true,Build uses Gradle 3.x
HeapStats/heapstats,master,8,,maven,,,
Heapy/heapy-kotlin-repositories-gradle-plugin,main,8,,gradlew,,,
Heapy/heapy-properties-gradle-plugin,master,8,,gradlew,,,
HeartPattern/GradleCodeGenerator,master,8,,gradlew,,,
HeidelTime/heideltime,master,8,,maven,,,
Hello-hao/Tbed,master,8,,maven,,,
HewlettPackard/kraal,master,8,,gradlew,,,
HewlettPackard/logger,master,8,,maven,,,
HexagonMC/Spigot-Gradle,master,8,,gradlew,,,
HexoMod-tools/gradle-macro-preprocessor-plugin,master,8,,gradlew,,,
Him188/maven-central-publish,main,8,,gradlew,,,
HippoGroup/easy-code,main,8,,maven,,,
Hive2Hive/Hive2Hive,master,8,,maven,,,
HiveRunner/HiveRunner,main,8,,maven,,,
HolgerHees/cloudsync,master,8,,maven,,,
HongZhaoHua/jstarcraft-core,master,8,,maven,,,
HoraApps/LeafPic,dev,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
HtmlUnit/htmlunit,master,8,,maven,,,
HtmlUnit/htmlunit-cssparser,master,8,,maven,,,
Hugobros3/gradle-eclipse-compiler-plugin,master,8,,gradlew,,,
HuygensING/timbuctoo,master,11,,maven,,,
HyperDunk/DR-TIKA,trunk,8,,maven,,,
IBM-Cloud/gp-java-tools,master,8,,maven,,,
IBM/cics-bundle-gradle,main,8,,gradlew,,,
IBM/expressive-reasoning-graph-store,master,8,,maven,,,
IBM/ibm-cos-sdk-java,master,8,,maven,,,
IBM/project-util,master,8,,maven,,,
IBM/transformation-advisor-sdk,main,8,,maven,,,
IHTSDO/release-validation-framework,master,11,,maven,,,
IHTSDO/reporting-engine,develop,11,,maven,,,
IHTSDO/snowstorm,master,8,,maven,,,
INRIA/spoon,master,8,,maven,,,
IOT-DSA/sdk-dslink-java,master,8,,gradlew,,,
IQSS/dataverse,develop,8,,maven,,,
ITEA3-Measure/MeasureAgent,master,8,,gradlew,,true,Build uses Gradle 2.x
ITEA3-Measure/MeasurePlatform,master,8,,maven,,,
ITEA3-Measure/SMMMeasureApi,master,8,,maven,,,
IanDarwin/javasrc,master,17,,maven,,,
Ibotta/gradle-aspectj-pipeline-plugin,develop,11,,gradlew,,,
Iltotore/ManaDrop,master,8,,gradlew,,,
IlyaAI/wro4j-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 2.x
ImFlog/schema-registry-plugin,master,8,,gradlew,,,
ImSejin/webtoon-list-extractor,master,11,,maven,,,
IncPlusPlus/bigtoolbox-io,master,8,,maven,,,
Ingwersaft/wildfly-deploy-gradle-plugin,master,8,,gradlew,,,
InseeFr/Bauhaus-Back-Office,main,11,,maven,,,
Institute-Web-Science-and-Technologies/koral,release,8,,maven,,,
IntellectualSites/FastAsyncWorldEdit,main,8,,gradlew,,,
IntelliJ-Localization/intellij-l10-coverage,master,8,,gradlew,,,
IntelliJ-Localization/intellij-l10n,master,8,,gradlew,,,
IntelliSun-MC/modDependencies,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
IntershopCommunicationsAG/architectural-report-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/artifactory-rest-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/buildinfo-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/cartridge-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
IntershopCommunicationsAG/component-build-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/component-installation-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/databasedumper,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
IntershopCommunicationsAG/dependencyanalysis-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/gitflow-version-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/gradle-release-plugins,master,8,,gradlew,,,
IntershopCommunicationsAG/icm-docker-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/icm-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/intershop-cisetup-plugin,master,8,,gradlew,,true,Build uses Gradle 2.x
IntershopCommunicationsAG/isml-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/javacc-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/jaxb-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/jiraconnector-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/nexusstaging-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 3.x
IntershopCommunicationsAG/resourcelist-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/scmversion-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/sonarqube-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 3.x
IntershopCommunicationsAG/test-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/version-recommender-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 2.x
IntershopCommunicationsAG/versionrecommender-gradle-plugin,master,8,,gradlew,,,
IntershopCommunicationsAG/wsdl-gradle-plugin,master,8,,gradlew,,,
IntrepidPursuits/static-analysis-gradle-plugin,master,8,,gradlew,,,
IridisMC/FebbGradle,master,8,,gradlew,,,
Ischca/InScope,master,8,,gradlew,,,
Islandora-Devops/isle-gradle-docker-plugin,main,8,,gradlew,,,
Isotropy-Studio/gradle-shaderc,master,11,,gradlew,,,
Itiviti/gradle-docker-build-plugin,master,8,,gradlew,,,
Itiviti/gradle-ikvm-plugin,master,8,,gradlew,,,
Itiviti/gradle-jibx-plugin,master,8,,gradlew,,,
Itiviti/gradle-msbuild-plugin,master,8,,gradlew,,,
Itiviti/gradle-nuget-plugin,master,8,,gradlew,,,
Itiviti/gradle-nunit-plugin,master,8,,gradlew,,,
Itiviti/gradle-opencover-plugin,master,8,,gradlew,,,
Itiviti/gradle-pdbindex-plugin,master,8,,gradlew,,,
IvanTrendafilov/Confucius,master,8,,maven,,,
Ivanov-Alexander/wso2esb-gradle-plugin,master,8,,gradle,,,
JCTools/JCTools,master,8,,maven,,,
JLLeitschuh/code-sandbox,master,8,,gradlew,,,
JLLeitschuh/ktlint-gradle,master,8,,gradlew,,,
JLLeitschuh/moderne-test,main,8,,gradlew,,,
JMRI/JMRI,master,11,,maven,,,
JPressProjects/jpress,master,8,,maven,,,
JSQLParser/JSqlParser,master,8,,gradlew,,,
JWebUnit/jwebunit,master,8,,maven,,,
JZ-Darkal/AndroidHttpCapture,master,8,,gradle,,,
JabRef/jabref,main,8,,gradlew,,,
JacisNonsense/EmbeddedTools,master,8,,gradlew,,,
JackOfMostTrades/gadgetinspector,master,8,,gradlew,,,
Jacksgong/JKeyboardPanelSwitch,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
Jahia/jahia,master,8,,maven,,,
Jahia/module-manager,master,8,,maven,,,
JakeJMattson/DiscordKt,main,8,,gradlew,,,
JakeWharton/ActionBarSherlock,master,8,,gradle,,,
JakeWharton/Android-ViewPagerIndicator,master,8,,maven,,,
JakeWharton/DiskLruCache,master,8,,maven,,,
JakeWharton/NineOldAndroids,master,8,,maven,,,
JakeWharton/RxBinding,master,8,,gradlew,,,
JakeWharton/Telecine,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
JakeWharton/ViewPagerIndicator,master,8,,maven,,,
JakeWharton/butterknife,master,8,,gradlew,,,
JakeWharton/hugo,master,8,,gradlew,,true,Build uses Gradle 2.x
JakeWharton/timber,trunk,11,,gradlew,,,
JakeWharton/u2020,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
JamesIry/jADT,master,8,,maven,,,
JaneliaSciComp/jacs-compute,master,8,,gradlew,,,
JanusGraph/janusgraph,master,8,,maven,,,
Jasonchenlijian/FastBle,master,8,,gradlew,,,
JavaOPs/topjava,master,8,,maven,,,
JavaanseHZ/cluecumber-report-gradle-plugin,master,8,,gradlew,,,
Javakky/jnr,master,8,,gradle,,,
Javen205/IJPay-Demo,master,8,,maven,,,
JavierSegoviaCordoba/compose-resources-kmp,main,8,,gradlew,,,
JavierSegoviaCordoba/gradle-catalog-demo,main,8,,gradlew,,,
JavierSegoviaCordoba/gradle-plugins,main,8,,gradlew,,,
JavierSegoviaCordoba/semver-gradle-plugin,main,8,,gradlew,,,
JeffLi1993/springboot-learning-example,master,8,,maven,,,
JesusFreke/smali,master,8,,gradlew,,,
JetBrains-Research/GraphVarMiner,main,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
JetBrains-Research/IRen,main,8,,gradlew,,,
JetBrains-Research/IntelliJDeodorant,master,8,,gradlew,,,
JetBrains-Research/MoveMethodGenerator,master,8,,gradlew,,,
JetBrains-Research/RefactorInsight,master,8,,gradlew,,,
JetBrains-Research/anti-copy-paster,master,8,,gradle,,,
JetBrains-Research/bcnnm-organoids,master,8,,gradlew,,,
JetBrains-Research/bugs-classification,master,8,,gradlew,,,
JetBrains-Research/data-driven-type-migration,master,8,,gradlew,,,
JetBrains-Research/extract-method,master,8,,gradlew,,,
JetBrains-Research/extract-method-experiments,master,8,,gradlew,,,
JetBrains-Research/kinference-primitives,master,8,,gradlew,,,
JetBrains-Research/kotlinRMiner,master,8,,gradlew,,,
JetBrains-Research/topias,master,8,,gradlew,,,
JetBrains/Arend,master,11,,gradlew,,,
JetBrains/Grammar-Kit,master,8,,gradlew,,,
JetBrains/TeamCity.SonarQubePlugin,master,8,,maven,,,
JetBrains/adt-tools-base,master,8,,gradle,,,
JetBrains/andel,master,8,,maven,,,
JetBrains/build-chain-export,master,8,,maven,,,
JetBrains/clion-debugger-plugin-stub,master,8,,gradlew,,,
